canonical_spec,claim_id,statement,source_path,source_heading,short_quote,status,BACKLOG_ID,BACKLOG_STATUS
repo-change-control-release.md,REP-027,3. **Automate integration** - Use scripts to extract and validate deliverables,./docs/agent_collaboration/MANUS_CHATGPT_PROTOCOL.md,For Manus,3. **Automate integration** - Use scripts to extract and validate deliverables,traceable,,
repo-change-control-release.md,REP-028,4. **Test thoroughly** - Ensure tests cover edge cases,./docs/agent_collaboration/MANUS_CHATGPT_PROTOCOL.md,For ChatGPT,4. **Test thoroughly** - Ensure tests cover edge cases,traceable,,
repo-change-control-release.md,REP-029,- Evidence required is specified,./ISA_DEVELOPMENT_PLAYBOOK.md,3.1 Always Fix P0 First,- Evidence required is specified,traceable,,
repo-change-control-release.md,REP-030,- Must be fixed before artefacts are citation-grade,./ISA_DEVELOPMENT_PLAYBOOK.md,3.1 Always Fix P0 First,- Must be fixed before artefacts are citation-grade,traceable,,
repo-change-control-release.md,REP-031,2. **Silence is NOT consent** - must wait for explicit approval,./ISA_DEVELOPMENT_PLAYBOOK.md,5. Governance Rules (Lane C),2. **Silence is NOT consent** - must wait for explicit approval,traceable,,
repo-change-control-release.md,REP-032,- [ ] Verify local database has required data,./ISA_DEVELOPMENT_PLAYBOOK.md,9. Checklist Before Starting Any Task,- [ ] Verify local database has required data,traceable,,
repo-change-control-release.md,REP-033,6. **Code Review:** CODEOWNERS review required,./ROADMAP_GITHUB_INTEGRATION.md,New Workflow (GitHub-First),6. **Code Review:** CODEOWNERS review required,traceable,,
repo-change-control-release.md,REP-034,Sync must occur after:,./ROADMAP_GITHUB_INTEGRATION.md,Additional Triggers,Sync must occur after:,traceable,,
repo-change-control-release.md,REP-035,Immediate sync required for:,./ROADMAP_GITHUB_INTEGRATION.md,Emergency Sync,Immediate sync required for:,traceable,,
repo-change-control-release.md,REP-036,"All third-party integrations (data sources, APIs, services) must follow the systematic evaluation framework defined in `INTEGRATIONS_RESEARCH_PROTOCOL.md`.",./ROADMAP_GITHUB_INTEGRATION.md,Integration Research Framework,"All third-party integrations (data sources, APIs, services) must follow the systematic evaluation fr",traceable,,
repo-change-control-release.md,REP-037,**Core Principle:** Integration research and implementation must not interrupt or delay core ISA development.,./ROADMAP_GITHUB_INTEGRATION.md,Non-Interruption Rule,**Core Principle:** Integration research and implementation must not interrupt or delay core ISA dev,traceable,,
repo-change-control-release.md,REP-038,- [x] Branch protection on main (manual UI configuration - user action required),./docs/GITHUB_PROVISIONING_REPORT.md,✅ Governance Configuration,- [x] Branch protection on main (manual UI configuration - user action required),traceable,,
repo-change-control-release.md,REP-039,3. **Git Credential Helper:** Required explicit configuration for gh CLI authentication,./docs/GITHUB_PROVISIONING_REPORT.md,Challenges Encountered,3. **Git Credential Helper:** Required explicit configuration for gh CLI authentication,traceable,,
repo-change-control-release.md,REP-040,- **Action Required:** Authenticate GitHub CLI or sync codebase to GitHub,./docs/GOVERNANCE_PHASE_2_3_REPORT.md,2. ENGINEERING BASELINE,- **Action Required:** Authenticate GitHub CLI or sync codebase to GitHub,traceable,,
repo-change-control-release.md,REP-041,"- Uniqueness requirement (""once assigned, SHALL not be reused"") aligns with GenSpecs GTIN Management Standard",./docs/GS1_ARTEFACTS_ALIGNMENT_VALIDATION.md,✅ Consistent Areas,"- Uniqueness requirement (""once assigned, SHALL not be reused"") aligns with GenSpecs GTIN Management",traceable,,
repo-change-control-release.md,REP-042,- ISA should check that required KDEs are present in EPCIS event fields,./docs/GS1_ARTEFACTS_ALIGNMENT_VALIDATION.md,🔄 Integration Opportunities,- ISA should check that required KDEs are present in EPCIS event fields,traceable,,
repo-change-control-release.md,REP-043,- Direct part marking may be required for durable products,./docs/GS1_ARTEFACTS_ALIGNMENT_VALIDATION.md,🔄 Integration Opportunities,- Direct part marking may be required for durable products,traceable,,
repo-change-control-release.md,REP-044,"- Output: in-scope determination, required identifiers, required data carriers, delegated act status",./docs/GS1_ARTEFACTS_ALIGNMENT_VALIDATION.md,Immediate Actions,"- Output: in-scope determination, required identifiers, required data carriers, delegated act status",traceable,,
repo-change-control-release.md,REP-045,"- For each CTE, show required KDEs and applicable GS1 standards",./docs/GS1_ARTEFACTS_ALIGNMENT_VALIDATION.md,Immediate Actions,"- For each CTE, show required KDEs and applicable GS1 standards",traceable,,
repo-change-control-release.md,REP-046,- Check that required KDEs are present in EPCIS event fields,./docs/GS1_ARTEFACTS_ALIGNMENT_VALIDATION.md,Future Enhancements,- Check that required KDEs are present in EPCIS event fields,traceable,,
repo-change-control-release.md,REP-047,EU sustainability regulations are fundamentally reshaping product data requirements for Dutch businesses. GS1 NL standards must evolve to support compliance-ready data exchange or risk becoming discon,./docs/ISA_First_Advisory_Report_GS1NL.md,Executive Summary,EU sustainability regulations are fundamentally reshaping product data requirements for Dutch busine,traceable,,
repo-change-control-release.md,REP-048,"ESRS requires disclosure of environmental, social, and governance impacts across the value chain. Product-level data (materials, packaging, emissions, waste) must flow from suppliers through GS1 stand",./docs/ISA_First_Advisory_Report_GS1NL.md,1. Corporate Sustainability Reporting Directive (CSRD) / ESRS,"ESRS requires disclosure of environmental, social, and governance impacts across the value chain. Pr",traceable,,
repo-change-control-release.md,REP-049,"**Impact:** Medium - required for ESRS S2 materiality assessment, but not product-level mandatory",./docs/ISA_First_Advisory_Report_GS1NL.md,4. Supplier Sustainability Certifications,"**Impact:** Medium - required for ESRS S2 materiality assessment, but not product-level mandatory",traceable,,
repo-change-control-release.md,REP-050,**Recommended Action:** No action required at product data level,./docs/ISA_First_Advisory_Report_GS1NL.md,7. Climate Physical Risk Indicators,**Recommended Action:** No action required at product data level,traceable,,
repo-change-control-release.md,REP-051,"Update GS1 NL Data Source documentation to indicate which attributes are ""DPP-core"" (required for all products) vs. ""DPP-extended"" (product-category-specific). This clarifies implementation priorities",./docs/ISA_First_Advisory_Report_GS1NL.md,Short-Term Adjustments (Documentation / Guidance),"Update GS1 NL Data Source documentation to indicate which attributes are ""DPP-core"" (required for al",traceable,,
repo-change-control-release.md,REP-052,"This report does not constitute legal or compliance advice. Businesses must consult official ESRS, EUDR, and DPP regulatory texts for authoritative requirements.",./docs/ISA_First_Advisory_Report_GS1NL.md,What This Advisory Is NOT Valid For,"This report does not constitute legal or compliance advice. Businesses must consult official ESRS, E",traceable,,
repo-change-control-release.md,REP-053,This report does not validate specific product data against GS1 NL standards. Companies must perform their own data quality checks using GS1 NL validation rules.,./docs/ISA_First_Advisory_Report_GS1NL.md,What This Advisory Is NOT Valid For,This report does not validate specific product data against GS1 NL standards. Companies must perform,traceable,,
repo-change-control-release.md,REP-054,**Immediate Action Required:**,./docs/ISA_First_Advisory_Report_GS1NL.md,Conclusion,**Immediate Action Required:**,traceable,,
repo-change-control-release.md,REP-055,The two reports provide **critical validation** of ISA's core value proposition while revealing **untapped market opportunities** and **technical gaps** that must be addressed. Key findings:,./docs/ISA_Strategic_Insights_from_Reports.md,Executive Summary,The two reports provide **critical validation** of ISA's core value proposition while revealing **un,traceable,,
repo-change-control-release.md,REP-056,"- ""Which GDSN attributes must I populate for PPWR compliance?""",./docs/ISA_Strategic_Insights_from_Reports.md,2.1 CRITICAL GAP: GS1 Attribute-Level Mapping 🚨,"- ""Which GDSN attributes must I populate for PPWR compliance?""",traceable,,
repo-change-control-release.md,REP-057,"- ""Which JSON-LD properties are required for my textile DPP?""",./docs/ISA_Strategic_Insights_from_Reports.md,2.1 CRITICAL GAP: GS1 Attribute-Level Mapping 🚨,"- ""Which JSON-LD properties are required for my textile DPP?""",traceable,,
repo-change-control-release.md,REP-058,"- UI: Regulation detail page shows ""Required GS1 Attributes"" tab with:",./docs/ISA_Strategic_Insights_from_Reports.md,2.1 CRITICAL GAP: GS1 Attribute-Level Mapping 🚨,"- UI: Regulation detail page shows ""Required GS1 Attributes"" tab with:",traceable,,
repo-change-control-release.md,REP-059,- TRACES system generates **DDS Reference Number** and **Verification Number** that must travel with products,./docs/ISA_Strategic_Insights_from_Reports.md,2.3 OPPORTUNITY: EUDR Due Diligence Statement Tracker 🌳,- TRACES system generates **DDS Reference Number** and **Verification Number** that must travel with,traceable,,
repo-change-control-release.md,REP-060,"- Required attributes checklist (sector-specific, e.g., Table 4 for Textiles, Table 5 for Batteries)",./docs/ISA_Strategic_Insights_from_Reports.md,2.4 OPPORTUNITY: Digital Product Passport (DPP) Readiness Assessment 📱,"- Required attributes checklist (sector-specific, e.g., Table 4 for Textiles, Table 5 for Batteries)",traceable,,
repo-change-control-release.md,REP-061,"- List of required metrics (energy, emissions, waste, workforce)",./docs/ISA_Strategic_Insights_from_Reports.md,2.5 OPPORTUNITY: VSME Reporting Automation 📊,"- List of required metrics (energy, emissions, waste, workforce)",traceable,,
repo-change-control-release.md,REP-062,- Required metrics checklist with definitions,./docs/ISA_Strategic_Insights_from_Reports.md,2.5 OPPORTUNITY: VSME Reporting Automation 📊,- Required metrics checklist with definitions,traceable,,
repo-change-control-release.md,REP-063,- **Pain Point:** Must conduct Double Materiality Assessments and report under CSRD,./docs/ISA_Strategic_Insights_from_Reports.md,3.2 Target Audience Refinement 🎯,- **Pain Point:** Must conduct Double Materiality Assessments and report under CSRD,traceable,,
repo-change-control-release.md,REP-064,3. Required metrics checklist,./docs/ISA_Strategic_Insights_from_Reports.md,"Priority 5: VSME Compliance Assistant (LOW ROI, 1 week) 📊",3. Required metrics checklist,traceable,,
repo-change-control-release.md,REP-065,- Endpoint: `/api/regulations/{id}/required-attributes` (returns GS1 attributes for a regulation),./docs/ISA_Strategic_Insights_from_Reports.md,8.1 Build API for B2B Integration 🔌,- Endpoint: `/api/regulations/{id}/required-attributes` (returns GS1 attributes for a regulation),traceable,,
repo-change-control-release.md,REP-066,- All outputs must conform to JSON schema,./docs/ISA_WORKFLOW_IMPROVEMENTS.md,Action 1.2: Refactor Ingestion Prompts to 5-Block Structure,- All outputs must conform to JSON schema,traceable,,
repo-change-control-release.md,REP-067,"required: [""records"", ""errors"", ""summary""],",./docs/ISA_WORKFLOW_IMPROVEMENTS.md,Action 1.2: Refactor Ingestion Prompts to 5-Block Structure,"required: [""records"", ""errors"", ""summary""],",traceable,,
repo-change-control-release.md,REP-068,"required: [""row"", ""field"", ""error""],",./docs/ISA_WORKFLOW_IMPROVEMENTS.md,Action 1.2: Refactor Ingestion Prompts to 5-Block Structure,"required: [""row"", ""field"", ""error""],",traceable,,
repo-change-control-release.md,REP-069,"required: [""total"", ""success"", ""failed""],",./docs/ISA_WORKFLOW_IMPROVEMENTS.md,Action 1.2: Refactor Ingestion Prompts to 5-Block Structure,"required: [""total"", ""success"", ""failed""],",traceable,,
repo-change-control-release.md,REP-070,- All claims must be cited with [Source N] notation,./docs/ISA_WORKFLOW_IMPROVEMENTS.md,Action 2.1: Refactor Ask ISA Prompts to 5-Block Structure,- All claims must be cited with [Source N] notation,traceable,,
repo-change-control-release.md,REP-071,"required: [""answer"", ""sources"", ""confidence""],",./docs/ISA_WORKFLOW_IMPROVEMENTS.md,Action 2.1: Refactor Ask ISA Prompts to 5-Block Structure,"required: [""answer"", ""sources"", ""confidence""],",traceable,,
repo-change-control-release.md,REP-072,"required: [""id"", ""title"", ""url"", ""relevance""],",./docs/ISA_WORKFLOW_IMPROVEMENTS.md,Action 2.1: Refactor Ask ISA Prompts to 5-Block Structure,"required: [""id"", ""title"", ""url"", ""relevance""],",traceable,,
repo-change-control-release.md,REP-073,- [ ] Identify missing datasets required for MVP,./docs/MANUS_DAY1_EXECUTION_CHECKLIST.md,3) Dataset Readiness & Inventory,- [ ] Identify missing datasets required for MVP,traceable,,
repo-change-control-release.md,REP-074,Checkpoint must confirm:,./docs/MANUS_DAY1_EXECUTION_CHECKLIST.md,10) Day-1 Checkpoint (Mandatory),Checkpoint must confirm:,traceable,,
repo-change-control-release.md,REP-075,The following environment variables must be configured in the production environment:,./docs/PRODUCTION_DEPLOYMENT.md,Environment Variables,The following environment variables must be configured in the production environment:,traceable,,
repo-change-control-release.md,REP-076,| Variable | Description | Required |,./docs/PRODUCTION_DEPLOYMENT.md,Environment Variables,| Variable | Description | Required |,traceable,,
repo-change-control-release.md,REP-077,"ISA project cleanup completed successfully with minimal changes required. The project was already well-organized and clean, with no external repository archives, no large datasets in the active tree,",./PROJECT_SIZE_CLEANUP.md,Conclusion,ISA project cleanup completed successfully with minimal changes required. The project was already we,traceable,,
